log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.7428477422484954,42.576829350808936,42.53107186024826,42.69077270311577
-0.7394941002409076,42.580297618678884,42.53454012811821,42.69424097098572
-0.7361661568919801,42.58373930952245,42.537981818961775,42.69768266182928
-0.7328635213418945,42.587154827558834,42.54139733699816,42.70109817986567
-0.7295858115806585,42.59054456785496,42.54478707729429,42.704487920161796
-0.7263326541829367,42.593908916599666,42.54815142603899,42.7078522689065
-0.7231036840527382,42.59724825136773,42.551490760807056,42.711191603674564
-0.7198985441775267,42.60056294137422,42.55480545081355,42.714506293681055
-0.7167168853913375,42.603853347719415,42.55809585715874,42.71779670002625
-0.7135583661465078,42.60711982362491,42.56136233306424,42.72106317593175
-0.7104226522936492,42.61036271466117,42.5646052241005,42.724306066968005
-0.7073094168695063,42.61358235896689,42.56782486840621,42.72752571127372
-0.7042183398923644,42.6167790874606,42.571021596899925,42.73072243976743
-0.7011491081646879,42.61995322404478,42.5741957334841,42.73389657635161
-0.6981014150826825,42.62310508580279,42.57734759524212,42.737048438109625
-0.6950749604524946,42.62623498318897,42.5804774926283,42.740178335495806
-0.6920694503127695,42.629343220212135,42.58358572965146,42.74328657251897
-0.6890845967633072,42.632430094612765,42.58667260405209,42.7463734469196
-0.6861201177995682,42.63549589803418,42.589738407473504,42.74943925034101
-0.6831757371527869,42.638540916187885,42.59278342562721,42.75248426849472
-0.6802511841354703,42.64156542901333,42.59580793845266,42.75550878132017
-0.677346193492063,42.64456971083239,42.59881222027172,42.758513063139226
-0.6744605052545749,42.64755403049863,42.60179653993796,42.761497382805466
-0.6715938646029718,42.65051865154171,42.604761160981035,42.76446200384854
-0.6687460217301455,42.65346383230702,42.60770634174634,42.76740718461385
-0.6659167317112813,42.65638982609079,42.61063233553011,42.77033317839762
-0.6631057543774528,42.659296881270805,42.61353939071013,42.77324023357764
-0.6603128541932827,42.66218524143292,42.61642775087225,42.776128593739756
-0.6575378001385106,42.665055145493575,42.6192976549329,42.77899849780041
-0.6547803655933216,42.66790682781832,42.622149337257646,42.781850180125154
-0.6520403282272929,42.67074051833673,42.624983027776054,42.78468387064356
-0.6493174698918195,42.673556442653634,42.62779895209296,42.78749979496047
-0.6466115765158946,42.67635482215687,42.63059733159619,42.7902981744637
-0.6439224380051134,42.67913587412177,42.633378383561094,42.7930792264286
-0.6412498481437865,42.68189981181238,42.636142321251704,42.79584316411921
-0.6385936045000464,42.68464684457959,42.638889354018914,42.79859019688642
-0.635953508333838,42.6873771779563,42.641619687395625,42.80132053026313
-0.6333293645076892,42.69009101374967,42.644333523189,42.804034366056506
-0.630720981400161,42.69278855013068,42.647031059570004,42.80673190243751
-0.6281281708218814,42.695469981720926,42.64971249116025,42.80941333402776
-0.6255507479340707,42.69813549967688,42.652378009116205,42.81207885198371
-0.6229885311694704,42.70078529177168,42.655027801211006,42.814728644078514
-0.6204413421555904,42.703419542474506,42.65766205191383,42.81736289478134
-0.6179090056401955,42.706038433027636,42.66028094246696,42.81998178533447
-0.6153913494189489,42.70864214152126,42.662884650960585,42.82258549382809
-0.6128882042651446,42.71123084296617,42.66547335240549,42.825174195273
-0.6103994038614499,42.71380470936435,42.66804721880367,42.82774806167118
-0.6079247847335945,42.716363909777535,42.67060641921686,42.83030726208437
-0.6054641861859377,42.71890861039387,42.67315111983319,42.8328519627007
-0.6030174502388503,42.72143897459265,42.675681484031976,42.835382326899484
-0.6005844215678511,42.723955163007275,42.6781976724466,42.83789851531411
-0.5981649474444383,42.72645733358643,42.68069984302576,42.840400685893265
-0.5957588776785598,42.72894564165359,42.683188151092914,42.84288899396042
-0.5933660645626695,42.731420239964876,42.6856627494042,42.84536359227171
-0.5909863628173149,42.733881278765324,42.68812378820465,42.84782463107216
-0.5886196295382078,42.736328905843614,42.69057141528294,42.85027225815045
-0.5862657241447305,42.738763266585345,42.69300577602467,42.85270661889218
-0.583924508329828,42.741184504024844,42.69542701346417,42.85512785633168
-0.5815958460112454,42.74359275889558,42.697835268334906,42.857536111202414
-0.5792796032840645,42.74598816967929,42.70023067911862,42.85993152198613
-0.5769756483745002,42.74837087265372,42.70261338209305,42.862314224960556
-0.5746838515949153,42.75074100193917,42.704983511378494,42.864684354246
-0.5724040853000167,42.753098689543776,42.7073411989831,42.86704204185061
-0.5701362238441947,42.755444065407666,42.70968657484699,42.8693874177145
-0.5678801435399705,42.757777257445895,42.71201976688522,42.87172060975273
-0.5656357226175183,42.76009839159032,42.714340901029644,42.87404174389715
-0.5634028411852263,42.76240759183038,42.71665010126971,42.876350944137215
-0.5611813811912683,42.76470498025288,42.718947489692205,42.87864833255971
-0.5589712263861514,42.76699067708064,42.72123318651997,42.880934029387475
-0.5567722622862131,42.76926480071033,42.72350731014966,42.883208153017165
-0.5545843761380377,42.77152746774923,42.725769977188556,42.885470820056064
-0.5524074568837631,42.77377879305109,42.72802130249042,42.88772214535793
-0.5502413951272555,42.776018889751164,42.73026139919049,42.889962242058
-0.5480860831011206,42.77824786930027,42.7324903787396,42.892191221607106
-0.5459414146345314,42.78046584149812,42.734708350937446,42.894409193804954
-0.5438072851218455,42.78267291452572,42.736915423965044,42.89661626683255
-0.5416835914919901,42.784869194977055,42.73911170441638,42.89881254728389
-0.5395702321785909,42.78705478788999,42.74129729732932,42.900998140196826
-0.5374671070908266,42.78922979677641,42.743472306215736,42.903173149083244
-0.5353741175849828,42.79139432365162,42.74563683309095,42.90533767595846
-0.5332911664366903,42.79354846906307,42.747790978502394,42.9074918213699
-0.5312181578138251,42.795692332118385,42.74993484155771,42.90963568442522
-0.5291549972500517,42.79782601051271,42.75206851995203,42.91176936281954
-0.5271015916189928,42.79994960055543,42.754192109994754,42.91389295286226
-0.5250578491090067,42.802063197196276,42.7563057066356,42.91600654950311
