Wavelength,Scale_Factor_50
2360.8039387863546,1.017008504252126
2362.7054382011625,1.0185092546273136
2364.608469170525,1.017008504252126
2366.513032928026,1.0145072536268134
2368.419130708243,1.016008004002001
2370.326763746748,1.0195097548774388
2372.2359332801084,1.0195097548774388
2374.1466405458877,1.0230115057528764
2376.0588867826473,1.022511255627814
2377.972673229941,1.0285142571285644
2379.888001128327,1.030015007503752
2381.8048717193597,1.030015007503752
2383.723286245595,1.0340170085042522
2385.6432459505886,1.0360180090045024
2387.5647520788984,1.0360180090045024
2389.487805876084,1.0335167583791895
2391.4124085887097,1.0410205102551275
2393.338561464341,1.046023011505753
2395.2662657515516,1.047023511755878
2397.195522699919,1.047023511755878
2399.1263335600293,1.0500250125062531
2401.0586995834697,1.0495247623811905
2402.992622022842,1.0525262631315657
2404.928102131755,1.054527263631816
2406.865141164827,1.0550275137568785
2408.8037403776866,1.053526763381691
2410.7439010269736,1.0495247623811905
2412.685624370341,1.055527763881941
2414.6289116664534,1.055527763881941
2416.5737641749906,1.0580290145072537
2418.5201831566455,1.0570285142571285
2420.468169873127,1.0585292646323161
2422.4177255871637,1.0575287643821911
2424.3688515624926,1.0580290145072537
2426.3215490638763,1.0595297648824413
2428.275819357094,1.0575287643821911
2430.231663708944,1.0580290145072537
2432.1890833872444,1.0570285142571285
2434.148079660836,1.0585292646323161
2436.108653799581,1.0580290145072537
2438.0708070743635,1.0575287643821911
2440.0345407570917,1.0575287643821911
2441.999856120699,1.0510255127563781
2443.9667544391427,1.0475237618809405
2445.935236987408,1.053526763381691
2447.9053050415077,1.0475237618809405
2449.876959878476,1.0465232616308153
2451.850202776383,1.0485242621310655
2453.8250350143253,1.0465232616308153
2455.80145787243,1.0465232616308153
2457.7794726318552,1.047023511755878
2459.759080574792,1.047023511755878
2461.7402829844614,1.0435217608804401
2463.7230811451213,1.046023011505753
2465.7074763420624,1.0465232616308153
2467.69346986161,1.0445222611305653
2469.6810629911292,1.0425212606303151
2471.6702570190137,1.0450225112556277
2473.6610532347026,1.046023011505753
2475.653452928672,1.0445222611305653
2477.647457392436,1.0485242621310655
2479.6430679185496,1.0475237618809405
2481.6402858006086,1.0485242621310655
2483.6391123332514,1.0390195097548773
2485.639548812159,1.0515257628814407
2487.6415965340548,1.0500250125062531
2489.645256796708,1.0500250125062531
2491.650530898933,1.0500250125062531
2493.6574201405892,1.0455227613806903
2495.6659258225873,1.048024012006003
2497.676049246876,1.046023011505753
2499.6877917164625,1.046023011505753
2501.701154535399,1.03951975987994
2503.7161390087895,1.0440220110055027
2505.7327464427885,1.0430215107553777
2507.750978144603,1.047023511755878
