log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.4503169313719264,42.870977105022966,42.82521961446229,42.9849204573298
-0.4486037359278063,42.87229937039157,42.8265418798309,42.98624272269841
-0.4468972721137891,42.87361644020506,42.82785894964439,42.987559792511895
-0.44519748723589475,42.87492835513329,42.82917086457262,42.988871707440126
-0.4435043292164498,42.87623515537046,42.830477664809784,42.99017850767729
-0.4418177465845141,42.877536880642474,42.8317793900818,42.99148023294931
-0.4401376884664925,42.87883357021419,42.833076079653516,42.992776922521024
-0.43846410457692636,42.880125262896556,42.83436777233588,42.99406861520339
-0.4367969452094633,42.88141199705355,42.83565450649287,42.99535534936038
-0.43513616122799886,42.882693810609005,42.83693632004833,42.99663716291584
-0.4334817040579864,42.883970741053375,42.8382132504927,42.99791409336021
-0.4318335256779132,42.88524282545025,42.839485334889574,42.99918617775708
-0.4301915786109365,42.886510100442834,42.84075260988216,43.00045345274967
-0.4285558159166773,42.887772602260306,42.84201511169963,43.00171595456714
-0.4269261911831691,42.88903036672398,42.843272876163304,43.00297371903081
-0.4253026585189555,42.89028342925345,42.844525938692776,43.004226781560284
-0.42368517254533633,42.891531824872565,42.84577433431189,43.0054751771794
-0.42207368838875703,42.89277558821528,42.847018097654605,43.00671894052211
-0.42046816167333856,42.89401475353145,42.848257262970776,43.007958105838284
-0.4188685485135456,42.89524935469247,42.84949186413179,43.0091927069993
-0.4172748055069883,42.89647942519684,42.85072193463616,43.01042277750367
-0.41568688972735635,42.89770499817561,42.85194750761494,43.011648350482446
-0.41410475871748165,42.89892610639775,42.85316861583708,43.012869458704586
-0.4125283704825266,42.9001427822754,42.85438529171473,43.014086134582236
-0.41095768348329575,42.901355057869026,42.85559756730835,43.01529841017586
-0.40939265662966806,42.902562964892475,42.8568054743318,43.01650631719931
-0.40783324927414677,42.90376653471799,42.85800904415731,43.01770988702482
-0.40627942120552507,42.904965798381085,42.85920830782041,43.01890915068792
-0.4047311326426644,42.906160786585325,42.86040329602465,43.02010413889216
-0.4031883442283832,42.907351529707064,42.86159403914639,43.0212948820139
