log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.6631057543774528,42.62977085392552,42.584013363364846,42.743714206232355
-0.6603128541932827,42.63237297418986,42.58661548362919,42.7463163264967
-0.6575378001385106,42.63495846737415,42.58920097681347,42.74890181968098
-0.6547803655933216,42.63752754461804,42.59177005405736,42.75147089692487
-0.6520403282272929,42.64008041306483,42.594322922504155,42.75402376537166
-0.6493174698918195,42.64261727596162,42.596859785400945,42.75656062826845
-0.6466115765158946,42.64513833275647,42.59938084219579,42.7590816850633
-0.6439224380051134,42.64764377919246,42.60188628863178,42.76158713149929
-0.6412498481437865,42.65013380739892,42.60437631683825,42.76407715970576
-0.6385936045000464,42.65260860597983,42.606851115419154,42.76655195828666
-0.635953508333838,42.65506836009952,42.609310869538845,42.76901171240635
-0.6333293645076892,42.65751325156584,42.61175576100516,42.77145660387267
-0.630720981400161,42.65994345891078,42.61418596835011,42.773886811217615
-0.6281281708218814,42.66235915746871,42.61660166690803,42.77630250977554
-0.6255507479340707,42.664760519452265,42.61900302889159,42.7787038717591
-0.6229885311694704,42.66714771402606,42.62139022346538,42.78109106633289
-0.6204413421555904,42.66952090737815,42.623763416817475,42.78346425968498
-0.6179090056401955,42.67188026278948,42.626122772228804,42.78582361509631
-0.6153913494189489,42.674225940701305,42.62846845014063,42.78816929300814
-0.6128882042651446,42.676558098780646,42.63080060821997,42.79050145108748
-0.6103994038614499,42.678876891983876,42.6331194014232,42.79282024429071
-0.6079247847335945,42.68118247261852,42.63542498205784,42.79512582492535
-0.6054641861859377,42.683474990403276,42.6377174998426,42.79741834271011
-0.6030174502388503,42.68575459252636,42.63999710196568,42.79969794483319
-0.6005844215678511,42.68802142370222,42.64226393314154,42.80196477600905
-0.5981649474444383,42.69027562622662,42.64451813566595,42.804218978533456
-0.5957588776785598,42.69251734003032,42.646759849469646,42.806460692337154
